Id,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalPorchSF,TotalBath
738,60,RL,10.710778108058573,Pave,0,HLS,0,CulDSac,0,Gilbert,Norm,Norm,1Fam,2Story,7,4,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0,2,4,PConc,2,3,3,5,0,5,0,893,204.62377703749758,GasA,0,Y,4,901,900,0,7.654491721097562,0,0,2,1,3,1,2,8,6,1,Attchd,0,3,278.30233422102987,4,4,2,0,116,0,0,0,0,6,2006,WD,Normal,239900,20.998627735179774,15.262583843883894,2.5
739,90,RL,10.752959815739144,Pave,3,Lvl,0,Inside,0,Edwards,Norm,Norm,Duplex,1Story,4,4,1987,1988,Gable,CompShg,Plywood,Plywood,None,0,3,4,CBlock,2,1,1,2,1200,5,0,0,254.88224903292593,GasA,4,Y,4,1200,0,0,7.2320194652380705,3,0,3,0,3,1,3,5,6,0,,-1,0,0.0,-1,-1,2,120,0,0,0,0,0,3,2009,WD,Alloca,179000,20.36422636858921,15.513990214800614,6.0
740,60,RL,10.55620359906853,Pave,0,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,6,4,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,2,4,PConc,2,3,3,5,0,5,0,864,199.66093546684243,GasA,0,Y,4,864,864,0,7.6113891846084405,0,0,2,1,3,1,2,7,6,0,Attchd,1,2,211.78522968974394,4,4,2,187,56,0,0,0,0,4,2009,WD,Normal,190000,20.78495713696789,21.659287287063815,2.5
741,70,RM,10.596444241317196,Pave,3,Lvl,0,Inside,0,OldTown,Norm,Norm,1Fam,2Story,4,6,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0,3,2,BrkTil,1,0,3,5,0,5,0,264,82.44692256846155,GasA,0,Y,4,768,664,0,7.415800609538915,0,0,2,0,2,1,3,7,6,0,Detchd,2,2,145.20043927138238,4,2,2,270,0,112,0,0,0,5,2007,WD,Abnorml,132000,18.55135508725221,26.683361025336666,2.0
742,20,RL,10.135278911810564,Pave,0,Lvl,0,Inside,0,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1996,Hip,CompShg,HdBoard,HdBoard,None,0,3,2,CBlock,3,3,2,2,832,5,0,80,207.85255012481764,GasA,2,Y,4,912,0,0,6.9470778917574165,1,1,1,0,3,1,2,5,6,0,Detchd,2,1,121.02163915957841,4,4,2,168,0,0,0,0,0,5,2008,WD,Normal,142000,18.920004509953323,18.215971634729087,2.5
743,20,RL,10.427529858031825,Pave,3,Lvl,0,Inside,0,SawyerW,Norm,Norm,1Fam,1Story,6,4,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108,3,4,PConc,2,3,3,5,0,5,0,1349,278.0323803095421,GasA,0,Y,4,1349,0,0,7.353694226758921,0,0,2,0,3,1,3,6,6,0,Attchd,2,2,201.77731253850683,4,4,2,120,55,0,0,0,0,12,2007,WD,Normal,179000,21.00687708736789,18.57083954919873,2.0
744,80,RL,10.988698012781507,Pave,0,Lvl,0,Inside,0,Sawyer,Norm,Norm,1Fam,SLvl,4,5,1963,1999,Gable,CompShg,HdBoard,HdBoard,None,0,3,4,CBlock,2,3,0,0,444,5,0,76,136.80714071472175,GasA,0,Y,4,1464,0,0,7.438794376320816,0,1,2,0,3,1,3,6,3,1,Attchd,1,2,183.58894023363393,4,4,2,302,0,0,0,100,0,10,2009,WD,Normal,175000,19.353363205624426,27.31282179582434,2.5
745,120,RL,9.838811020155537,Pave,0,HLS,0,Inside,0,StoneBr,Norm,Norm,TwnhsE,1Story,7,4,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0,2,4,PConc,2,3,3,2,733,5,0,604,276.1935069112717,GasA,2,Y,4,1337,0,0,7.344402105063971,1,0,2,0,2,1,2,5,6,1,Attchd,1,2,177.95783925143613,4,4,2,96,0,70,168,0,0,10,2008,WD,Normal,180000,20.957236615027927,25.09046964426927,3.0
746,60,RL,10.505470771293142,Pave,0,Lvl,0,Inside,0,NWAmes,Norm,Norm,1Fam,2Story,7,8,1976,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,289,0,2,CBlock,3,1,3,2,575,0,80,487,245.6714146892863,GasA,0,Y,4,1175,1540,0,8.082637389254527,0,1,3,1,4,1,2,11,6,2,BuiltIn,0,2,287.04732153351745,4,4,2,0,204,0,0,0,0,7,2008,WD,Normal,299800,23.073516791193494,19.96004406978067,4.0
747,60,RL,10.480433157936295,Pave,0,Lvl,0,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,4,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0,2,4,PConc,2,3,3,2,300,5,0,652,214.59346343481334,GasA,0,Y,4,980,1276,0,7.889323995061508,0,0,2,1,4,1,2,8,6,1,BuiltIn,0,2,206.3402685072966,4,4,2,224,54,0,0,0,0,4,2009,WD,Normal,236000,21.988041736587586,23.054673908802048,2.5
748,70,RM,10.859649946143143,Pave,0,Lvl,0,Corner,0,OldTown,Norm,Norm,1Fam,2Story,6,6,1880,2003,Mansard,CompShg,Stucco,Stucco,None,0,2,4,Stone,3,0,3,5,0,5,0,1240,261.16703970034916,GasW,4,N,4,1320,1320,0,8.053383280565091,0,0,1,1,4,1,2,8,6,1,Detchd,2,4,296.2892062574855,4,4,0,181,0,386,0,0,0,5,2009,WD,Normal,265979,23.10927439057714,31.927735497200942,1.5
749,20,RL,10.727203869714208,Pave,0,Lvl,0,Inside,0,NoRidge,Norm,Norm,1Fam,1Story,6,4,1996,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,338,2,4,PConc,2,3,3,2,919,5,0,801,332.99004680581737,GasA,0,Y,4,1720,0,0,7.606556013784343,1,0,2,0,3,1,2,7,6,1,Attchd,0,2,198.10971416324185,4,4,2,240,56,154,0,0,0,3,2010,WD,Normal,260400,22.394304768329413,28.75322004808544,3.0
750,50,RL,10.420475637575441,Pave,3,Lvl,0,Inside,0,Edwards,Norm,Norm,1Fam,1.5Fin,3,2,1945,1950,Gable,CompShg,WdShing,Wd Shng,None,0,3,4,Slab,-1,-1,-1,-1,0,-1,0,0,0.0,Wall,4,N,1,1088,441,0,7.484001241395415,0,0,2,0,4,1,3,9,4,0,Detchd,2,1,104.27195618281822,4,4,0,92,0,185,0,0,0,4,2009,WD,Normal,98000,18.03613157286921,23.01625962883553,2.0
751,50,RM,10.481184992384499,Pave,3,Lvl,0,Corner,0,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,4,BrkTil,3,0,3,5,0,5,0,576,147.6431623128763,GasA,2,Y,4,792,348,0,7.17872438049855,0,0,1,0,3,1,3,7,3,0,,-1,0,0.0,-1,-1,0,0,160,0,0,0,0,6,2010,WD,Normal,96500,18.610360434865974,17.799823787313628,1.0
752,60,RL,10.31343321743863,Pave,3,Lvl,0,Inside,0,Gilbert,RRAn,Norm,1Fam,2Story,6,4,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0,2,4,PConc,2,3,3,5,0,5,0,660,163.39884750325933,GasA,0,Y,4,660,660,0,7.3310954039609,0,0,2,1,3,1,2,6,6,0,Attchd,0,2,158.23138405618928,4,4,2,0,48,0,0,0,0,8,2007,WD,Normal,162000,19.34286857402667,9.851331496676545,2.5
753,20,RL,10.545202824948182,Pave,0,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,5,4,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0,3,2,PConc,2,3,1,2,1200,5,0,279,297.69049474712324,GasA,0,Y,4,1494,0,0,7.459901849116267,1,0,2,0,3,1,2,6,6,0,Attchd,1,2,212.9908068939074,4,4,2,168,27,0,0,0,0,7,2006,WD,Normal,217000,21.552365668914558,19.541833314382504,3.0
754,60,RL,10.68213544406364,Pave,3,Lvl,0,Inside,0,NridgHt,Norm,Norm,1Fam,2Story,7,4,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,178,2,4,PConc,2,3,2,5,0,5,0,1030,227.53079649430123,GasA,2,Y,4,1038,1060,0,7.813591952264465,0,0,2,1,3,1,0,8,6,1,Attchd,1,3,300.1897952629663,4,4,2,192,52,0,0,0,0,3,2006,WD,Normal,275500,21.842616879339175,21.70070937811452,2.5
755,20,RL,10.343698032442163,Pave,3,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,7,1969,2005,Gable,CompShg,Plywood,Plywood,None,0,3,4,CBlock,3,3,3,2,439,3,472,115,226.8736953825306,GasA,2,Y,4,1026,0,0,7.069307125548127,1,0,1,0,3,1,2,5,6,0,Detchd,1,2,171.01884978934424,4,4,2,171,48,0,0,0,0,7,2009,WD,Normal,156000,19.52928850439211,20.634070544918977,2.0
756,160,FV,9.175689073557068,Pave,3,Lvl,0,Inside,0,Somerst,Norm,Norm,TwnhsE,2Story,5,4,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,894,3,4,PConc,2,3,3,2,381,5,0,348,175.95273460357953,GasA,2,Y,4,742,729,0,7.443757648466242,0,0,2,1,3,1,3,6,6,0,Detchd,2,2,171.01884978934424,4,4,2,0,24,0,0,0,0,3,2009,WD,Normal,172500,19.896959565418218,6.83476644921797,2.5
757,60,RL,10.749133261512588,Pave,0,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,7,4,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0,2,4,PConc,2,3,0,2,20,5,0,846,200.00457674550879,GasA,0,Y,4,866,902,0,7.635226244227585,0,0,2,1,3,1,2,7,6,0,Attchd,1,2,213.5930035342452,4,4,2,144,105,0,0,0,0,4,2009,WD,Normal,212000,20.87372222564449,21.906365678029132,2.5
758,60,RL,10.850034968772807,Pave,0,Lvl,0,CulDSac,0,Sawyer,Norm,Norm,1Fam,2Story,5,4,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkCmn,328,3,4,CBlock,3,3,2,4,438,5,0,234,165.60576230754714,GasA,4,Y,4,672,714,0,7.381836337775626,0,0,2,1,3,1,3,6,6,1,Attchd,0,2,171.01884978934424,4,4,2,335,0,0,0,0,0,4,2010,WD,Abnorml,158900,19.544591221276402,25.124957959575056,2.5
759,160,FV,8.731440944624207,Pave,3,Lvl,0,Inside,0,Somerst,Norm,Norm,Twnhs,2Story,6,4,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,360,3,4,PConc,2,3,3,0,549,5,0,195,178.64014086759832,GasA,2,Y,4,757,744,0,7.464766301015688,0,0,2,1,3,1,3,6,6,0,Detchd,2,2,171.01884978934424,4,4,2,0,0,0,0,0,0,8,2008,WD,Normal,179400,20.004907487652435,0.0,2.5
760,60,RL,10.921762964473855,Pave,0,Lvl,0,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,7,4,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,513,2,4,PConc,2,3,0,3,56,0,64,1198,273.2731445824016,GasA,0,Y,4,1328,1203,0,8.009359960032892,0,0,2,1,4,1,2,9,6,1,Attchd,1,3,264.6340826450559,4,4,2,222,98,0,0,0,0,11,2007,WD,Normal,290000,23.06104024941056,24.601237658505603,2.5
761,20,RL,10.525553961255936,Pave,3,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,3,4,CBlock,3,3,3,4,612,5,0,252,199.66093546684243,GasA,0,Y,4,864,0,0,6.891001527359686,0,0,1,0,2,1,3,5,6,0,Detchd,2,1,125.12395296929101,0,0,2,0,0,0,0,0,0,10,2009,WD,Normal,127500,18.64550585425252,0.0,1.0
762,30,RM,10.16272339278105,Pave,3,Lvl,0,FR2,0,BrkSide,Feedr,Norm,1Fam,1Story,4,4,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,4,PConc,3,3,2,3,405,5,0,740,246.15077591754272,GasA,4,Y,4,1301,0,0,7.31602017217962,0,0,1,0,2,1,1,5,2,0,Detchd,2,2,171.01884978934424,4,4,2,0,0,0,0,0,0,10,2009,WD,Normal,100000,20.46736170194063,0.0,1.0
763,60,FV,10.456918458456197,Pave,3,Lvl,0,Inside,0,Somerst,Norm,Norm,1Fam,2Story,6,4,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0,3,4,PConc,2,3,2,2,24,5,0,732,180.77992999508868,GasA,0,Y,4,764,783,0,7.496182573713133,0,0,2,1,3,1,2,7,6,0,Attchd,2,2,224.36693949383138,4,4,2,169,45,0,0,0,0,6,2010,Con,Normal,215200,20.14157069868531,20.41243772239815,2.5
764,60,RL,10.572751484607684,Pave,3,Lvl,0,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,7,4,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673,2,4,PConc,2,3,2,2,1163,5,0,89,263.0421352233988,GasA,0,Y,4,1268,1097,0,7.938555943310768,1,0,2,1,3,1,2,8,6,1,Attchd,1,3,294.0549548252099,4,4,2,0,128,0,0,180,0,7,2009,WD,Normal,337000,22.690066602747475,24.171967465613584,3.5
765,120,RL,10.589379387071094,Pave,0,Lvl,0,CulDSac,0,Veenker,Norm,Norm,TwnhsE,1Story,7,4,1995,1996,Hip,CompShg,BrkFace,BrkFace,None,0,2,2,PConc,2,1,0,3,437,2,1057,0,299.92916135575575,GasA,0,Y,4,1494,0,0,7.459901849116267,1,0,1,1,2,1,0,6,6,1,Attchd,0,2,183.90060054080297,4,4,2,0,30,0,0,216,0,4,2006,WD,Normal,270000,21.580965166727612,21.783260868147494,2.5
766,20,RL,11.154982284015118,Pave,0,Lvl,0,Inside,0,Somerst,Norm,Norm,1Fam,1Story,8,4,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,284,2,4,PConc,2,3,3,5,0,5,0,1498,300.5251495214622,GasA,0,Y,4,1506,0,0,7.468227126178551,0,0,2,0,2,1,0,6,6,1,Attchd,0,2,217.79747964756183,4,4,2,0,174,0,0,0,0,8,2008,New,Partial,264132,21.611347731768234,18.52065077799775,2.0
767,60,RL,10.705429031356303,Pave,3,Lvl,0,Inside,0,NWAmes,Norm,Norm,1Fam,2Story,6,4,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,42,3,4,CBlock,2,3,3,2,394,5,0,586,219.26826301380973,GasA,4,Y,4,980,734,0,7.602916450864959,0,0,2,1,3,1,3,7,6,1,Attchd,2,2,188.56102888281467,4,4,2,228,66,156,0,0,0,3,2010,WD,Normal,196500,20.998627735179774,28.75322004808544,2.5
768,50,RL,10.948863625589041,Pave,0,Lvl,0,Inside,0,Mitchel,Norm,Norm,1Fam,1.5Fin,5,6,1940,1985,Gable,CompShg,VinylSd,VinylSd,None,0,3,4,CBlock,2,3,2,0,660,5,0,323,219.76705901409116,GasA,0,Y,4,983,767,0,7.624566607560371,1,0,2,0,4,1,3,7,4,0,Attchd,2,1,165.6121286695694,4,4,2,245,0,156,0,0,0,7,2008,WD,Normal,160000,21.07865368830651,27.281784065412484,3.0
769,20,RL,10.525553961255936,Pave,3,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,6,4,2004,2005,Hip,CompShg,VinylSd,VinylSd,None,0,2,4,PConc,2,3,3,2,24,5,0,1836,352.89970226491613,GasA,0,Y,4,1836,0,0,7.674545123306937,0,0,2,0,3,1,2,8,6,1,Attchd,0,2,184.8348505634318,4,4,2,120,33,0,0,0,0,10,2006,WD,Normal,216837,22.818427764377116,17.425758963849397,2.0
770,60,RL,12.936769394767195,Pave,1,HLS,0,CulDSac,1,StoneBr,Norm,Norm,1Fam,2Story,7,4,2003,2003,Hip,CompShg,CemntBd,Wd Shng,BrkFace,603,0,4,PConc,2,3,1,0,1416,5,0,234,322.8779780400646,GasA,0,Y,4,1690,1589,0,8.279871857970566,1,0,3,1,4,1,0,12,4,1,BuiltIn,0,3,289.85507907987,4,4,2,503,36,0,0,210,0,6,2010,WD,Normal,538000,24.587541547535178,36.186280562568406,4.5
771,85,RL,10.226008997154535,Pave,0,Lvl,0,CulDSac,0,Sawyer,Norm,Norm,1Fam,SFoyer,4,4,1982,1982,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,3,4,CBlock,2,3,0,2,685,5,0,173,198.62876744268686,GasA,4,Y,4,858,0,0,6.883775373053999,1,0,1,0,2,1,3,5,6,0,Detchd,2,2,212.9908068939074,4,4,2,120,0,0,0,0,0,4,2009,WD,Normal,134900,18.610360434865974,15.513990214800614,2.0
772,20,RL,10.492711260395911,Pave,3,Lvl,0,Inside,0,Edwards,Norm,Norm,1Fam,1Story,3,4,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,4,CBlock,1,0,3,3,836,5,0,0,194.82794710587274,GasA,4,Y,1,1220,0,0,7.249197560141894,0,0,1,0,2,1,3,6,6,0,Detchd,2,2,156.93972576161434,4,4,2,0,0,0,0,0,0,4,2006,COD,Normal,102000,19.539494198680757,0.0,1.0
773,80,RL,10.325114458662606,Pave,3,Lvl,0,Inside,0,Edwards,Norm,Norm,1Fam,SLvl,5,4,1976,1976,Gable,CompShg,Plywood,Plywood,None,0,3,4,CBlock,3,3,0,0,422,1,127,480,227.36658354810598,GasA,4,Y,4,1117,0,0,7.157552071542135,1,0,1,0,3,1,3,6,6,1,Detchd,2,2,241.4791565423919,4,4,2,144,0,0,0,0,0,3,2010,WD,Abnorml,107000,19.765117341643016,16.930050431521998,2.0
774,20,RL,10.670404059932745,Pave,3,Lvl,0,Inside,0,NAmes,Feedr,Norm,1Fam,1Story,4,4,1958,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,1,3,4,CBlock,3,3,3,4,456,5,0,456,207.85255012481764,GasA,0,Y,0,912,0,0,6.9470778917574165,0,0,1,0,2,1,3,5,6,0,Attchd,1,1,116.54098022253153,4,4,2,0,0,0,0,0,0,7,2007,COD,Normal,114500,18.920004509953323,0.0,1.0
775,20,RL,11.12132323732499,Pave,3,Lvl,0,Corner,0,NridgHt,Norm,Norm,1Fam,1Story,7,4,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375,2,4,PConc,2,3,0,5,0,5,0,1935,363.4042642043136,GasA,2,Y,4,1973,0,0,7.7495461401884285,0,0,2,0,3,1,2,9,6,1,Attchd,0,3,304.91050492481884,4,4,2,315,45,0,0,0,0,7,2007,New,Partial,395000,23.15258217666954,25.968560518946738,2.0
776,120,RM,9.603120904843493,Pave,3,Lvl,0,FR2,0,Mitchel,Norm,Norm,TwnhsE,1Story,5,4,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,320,3,4,PConc,0,3,3,2,866,5,0,338,255.51315420347024,GasA,0,Y,4,1204,0,0,7.235477729451058,1,0,2,0,2,1,3,5,6,0,Attchd,0,2,162.09189485863644,4,4,2,0,247,0,0,0,0,6,2009,WD,Normal,162000,20.382273409792326,21.824391514259,3.0
777,20,RL,10.802591536038163,Pave,0,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,6,4,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,240,2,4,PConc,2,3,0,2,20,5,0,1594,317.6341407476815,GasA,0,Y,4,1614,0,0,7.540318431165344,0,0,2,0,3,1,2,7,6,0,Attchd,1,3,296.56821281846777,4,4,2,144,59,0,0,0,0,7,2006,New,Partial,221500,22.023953901710513,19.91410811967845,2.0
778,20,RL,11.036075068669538,Pave,0,Lvl,0,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,4,4,1974,1974,Hip,CompShg,HdBoard,Plywood,None,0,3,4,CBlock,3,3,3,0,762,5,0,102,199.66093546684243,GasA,4,Y,4,894,0,0,6.926400570897138,1,0,1,0,3,1,3,5,6,1,Attchd,2,2,171.01884978934424,4,4,2,241,0,0,0,0,0,6,2006,WD,Normal,142500,18.732541388319735,21.576147245463414,2.0
779,90,RH,10.4196895772542,Pave,3,Lvl,0,Inside,0,SawyerW,Feedr,Norm,Duplex,1Story,4,4,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,320,3,4,Slab,-1,-1,-1,-1,0,-1,0,0,0.0,GasA,4,Y,4,2020,0,0,7.774088385136145,0,0,2,0,4,2,3,10,6,2,Detchd,2,2,229.11685043264484,4,4,2,0,0,0,0,0,0,10,2007,WD,Normal,144000,19.447077578575467,0.0,2.0
780,90,RL,10.71926823627967,Pave,3,Lvl,0,Inside,0,Mitchel,Norm,Norm,Duplex,SFoyer,5,4,1977,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,90,3,4,CBlock,2,3,1,2,975,5,0,0,218.4360525599709,GasA,4,Y,4,1004,0,0,7.046806076750402,1,0,1,0,2,1,3,4,6,0,Attchd,2,2,191.03570471330735,4,4,2,0,0,0,0,0,0,5,2006,WD,Normal,135000,19.340242324590054,0.0,2.0
781,20,RL,10.334521683110536,Pave,3,Lvl,0,Inside,0,Gilbert,Norm,Norm,1Fam,1Story,6,4,1995,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,38,3,4,PConc,2,1,3,5,0,5,0,1237,260.69752941159817,GasA,2,Y,4,1253,0,0,7.276938788688658,0,0,2,0,3,1,3,6,6,1,Attchd,0,2,158.87630031597578,4,4,2,220,21,0,0,0,0,6,2007,WD,Normal,176000,20.564602383416386,21.576147245463414,2.0
782,60,RL,10.20793800707347,Pave,3,Lvl,0,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,5,4,1992,1992,Gable,CompShg,VinylSd,VinylSd,None,0,2,2,PConc,2,3,3,0,387,5,0,374,181.668897098836,GasA,0,Y,4,810,793,0,7.533198641972387,0,0,2,1,3,1,2,7,6,0,Attchd,1,2,184.8348505634318,4,4,2,0,124,0,0,0,0,7,2006,WD,Normal,175900,20.28242734298375,15.760629348161299,2.5
783,20,RL,11.303192618361162,Pave,1,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,6,4,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0,2,4,PConc,2,3,3,5,0,5,0,1413,287.76903391087643,GasA,0,Y,4,1430,0,0,7.414346591886243,0,0,2,0,3,1,2,6,6,0,Attchd,1,2,221.68488513296407,4,4,2,0,33,0,0,0,0,6,2009,WD,Normal,187100,21.29965177169399,8.107674815627638,2.0
784,85,RL,10.52569947400194,Pave,0,Lvl,0,Corner,0,Mitchel,Norm,Norm,1Fam,SFoyer,4,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104,3,2,PConc,2,3,0,2,1097,5,0,0,238.44104684622175,GasA,0,Y,4,1110,0,0,7.151022285391994,1,0,1,0,1,1,2,4,6,1,Attchd,0,2,220.78920050285475,4,4,2,303,30,0,0,0,0,7,2009,WD,Normal,165500,19.91386425444601,25.055921671096414,2.0
785,75,RM,10.041358993301714,Pave,3,Lvl,0,Inside,0,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1914,2001,Gable,CompShg,Wd Sdng,Wd Shng,None,0,3,4,CBlock,3,3,3,5,0,5,0,742,178.28263984125437,GasA,0,Y,4,742,742,0,7.452913195749708,0,0,2,0,3,1,3,9,6,1,,-1,0,0.0,-1,-1,2,0,291,134,0,0,0,6,2008,WD,Normal,128000,19.959537879930544,28.014732110051426,2.0
786,20,RL,10.62244794132342,Pave,3,Lvl,0,Inside,0,NWAmes,Feedr,Norm,1Fam,1Story,5,4,1967,1967,Gable,CompShg,BrkFace,Wd Sdng,None,0,3,4,CBlock,3,3,3,4,251,3,630,491,281.5450444384456,GasA,4,Y,4,1342,0,0,7.348283854176729,0,0,2,0,3,1,3,7,6,1,Attchd,2,2,176.3863650310675,4,4,2,0,0,0,0,197,0,9,2009,WD,Normal,161500,21.03977910164987,19.635714633745874,2.0
787,50,RM,10.752959815739144,Pave,3,Lvl,0,Inside,0,OldTown,Artery,Norm,1Fam,1.5Fin,4,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0,3,2,PConc,1,3,3,3,686,5,0,0,168.16759057376368,GasA,4,Y,4,966,686,0,7.564548299636891,1,0,2,0,4,1,3,7,6,0,Detchd,2,1,163.3740034168346,4,4,2,0,0,196,0,0,0,6,2010,WD,Normal,139000,20.222741988184424,19.588842953466294,3.0
788,60,RL,10.669356396579909,Pave,0,Lvl,0,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,6,4,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0,2,4,PConc,2,3,3,2,656,5,0,300,215.26345949261267,GasA,0,Y,4,956,1128,0,7.806610230870444,1,0,2,1,4,1,2,8,6,0,BuiltIn,1,2,225.55658132907215,4,4,2,0,45,0,0,0,0,1,2010,WD,Normal,233000,21.67924827911884,9.530399214473766,3.5
789,20,RM,9.977528616728183,Pave,3,Lvl,0,Corner,0,OldTown,Norm,Norm,1Fam,1Story,3,6,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0,3,4,CBlock,3,3,3,5,0,5,0,901,205.98541698750617,GasA,0,Y,4,901,0,0,6.934490475814232,0,0,1,0,2,1,3,4,6,0,Detchd,2,1,118.6138163046768,1,4,2,0,0,0,0,0,0,8,2008,WD,Normal,107900,18.858115169779023,0.0,1.0
790,60,RL,10.91608127982566,Pave,0,Low,0,Inside,0,ClearCr,Norm,Norm,1Fam,2Story,5,7,1966,2007,Gable,CompShg,HdBoard,HdBoard,BrkFace,157,3,4,CBlock,3,0,1,3,568,5,0,264,194.1341093946477,GasA,2,Y,4,976,1111,0,7.808110230521107,0,0,2,1,5,1,2,9,6,0,Attchd,0,2,172.28525548603875,4,4,2,133,168,0,0,0,0,7,2007,WD,Normal,187500,21.44846329476241,23.917089514297974,2.5
791,120,RL,9.156493424497977,Pave,3,Lvl,0,Inside,0,Blmngtn,Norm,Norm,TwnhsE,1Story,6,4,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,11,2,4,PConc,2,3,3,2,16,5,0,1129,246.15077591754272,GasA,0,Y,4,1145,0,0,7.18327086690721,0,0,2,0,2,1,2,5,6,1,Attchd,0,2,157.26286969022024,4,4,2,100,16,0,0,0,0,9,2009,WD,Normal,160200,20.11117545292355,15.262583843883894,2.0
792,80,RL,10.817138295363689,Pave,0,Lvl,0,Corner,0,Mitchel,Norm,Norm,1Fam,SLvl,5,4,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0,3,4,PConc,2,3,0,0,539,5,0,490,227.36658354810598,GasA,4,Y,4,1062,0,0,7.105112933520994,1,0,1,0,3,1,3,5,6,2,Attchd,1,2,201.77731253850683,4,4,2,120,0,0,0,0,0,5,2007,WD,Normal,146800,19.62813772450729,15.513990214800614,2.0
